2019.gwc-1.19	W14-0139	0.861391
2020.rocling-1.4	hsieh-2014-chinese	0.773331
C10-2108	Y09-2029	0.677352
O08-1009	P07-2018	0.896796
O13-1024	O10-1012	0.5
S10-1013	vossen-etal-2008-kyoto	0.763195
S10-1093	S10-1013	0.884699
tokunaga-etal-2008-adapting	I08-1052	0.5
W09-3418	vossen-etal-2008-kyoto	0.832458
W09-3421	tokunaga-etal-2008-adapting	0.730656
W14-0139	O08-2004	0.80989
Y10-1093	Y10-1094	0.609681
Y10-1094	Y10-1093	0.5
Y12-1053	O10-1012	0.936802
