2008.eamt-1.23	C08-2026	0.848293
2010.eamt-1.5	W09-2303	0.851934
2020.acl-main.679	D19-1593	0.5
2020.emnlp-main.220	D19-1102	0.884949
2020.emnlp-main.257	D19-1328	0.761399
2020.emnlp-main.257	D18-1056	0.5
2020.findings-emnlp.14	K15-1038	0.847444
2020.findings-emnlp.14	N16-1179	0.825901
2020.findings-emnlp.14	D13-1075	0.828595
2020.lrec-1.565	fromreide-etal-2014-crowdsourcing	0.810632
2021.acl-short.138	2020.emnlp-main.220	0.935198
2021.blackboxnlp-1.40	P18-1072	0.891315
2021.blackboxnlp-1.40	2020.emnlp-main.257	0.895154
2021.bppf-1.2	D19-1662	0.781651
2021.bppf-1.2	E14-1078	0.866795
2021.eacl-main.156	W18-6210	0.865862
2021.eacl-main.162	P18-1072	0.837317
2021.eacl-main.68	N18-2038	0.891584
2021.emnlp-main.363	K15-1011	0.844762
2021.emnlp-main.363	N13-1077	0.857469
2021.emnlp-main.649	D19-1662	0.813975
2021.findings-acl.284	P13-2113	0.787481
2021.mrl-1.3	W15-4324	0.818682
2021.starsem-1.25	P13-2113	0.799361
2021.starsem-1.25	P16-2038	0.899724
2021.wat-1.22	P18-1072	0.865103
C10-1120	P10-2038	0.833604
C12-2115	P11-2120	0.930721
C12-2115	W11-2906	0.845186
C14-1168	fromreide-etal-2014-crowdsourcing	0.118987
C14-1168	hovy-etal-2014-pos	0.895368
C14-3005	C14-1168	0.824408
C16-1013	N16-1179	0.84316
C16-1126	K15-1038	0.798957
C16-1126	W15-2401	0.851881
C16-1126	P16-2094	0.755469
C16-1126	N16-1179	0.774922
C16-1179	N16-1179	0.383709
C16-1179	P16-2067	0.830709
D14-1104	E14-1078	0.836428
D14-1104	W11-2906	0.915587
D15-1245	P15-1165	0.5
D17-1258	P17-2037	0.724562
D18-1042	K18-1021	0.770121
D18-1042	P18-1072	0.88512
D18-1056	P18-1072	0.878029
D18-1515	N18-1172	0.831957
D19-1102	D18-1543	0.871399
D19-1102	P11-2120	0.837952
D19-1328	K18-1021	0.833385
D19-1593	D13-1075	0.824891
D19-6112	E17-2026	0.845066
D19-6112	P17-1031	0.565064
D19-6112	W18-3403	0.6726
D19-6112	C16-1179	0.824294
E14-1078	N13-1070	0.0361792
E14-1078	fromreide-etal-2014-crowdsourcing	0.835032
E14-1078	P13-2113	0.933032
E14-1078	N13-1077	0.937341
E14-1078	hovy-etal-2014-pos	0.5
E17-1021	Q16-1022	0.903255
E17-1021	E17-1072	0.821891
